Month,Reporting org id,Reporting org name,Reporting org type,Sector,Receiver org id,Receiver org name,Humanitarian?,Strict?,Transaction type,Activity id,Net money,Total money,Notes
#date+month,#org+id,#org+name,#org+type,#sector,#org+id+receiver,#org+name+receiver,#indicator+bool+humanitarian,#indicator+bool+strict,#x_transaction_type,#activity+code,#value+net,#value+total,#description
2025-04,do-306,Realdania,70,Financials,DK-CVR-20700211,Danish Red Cross,1,1,commitments,500,7315290,7315290,"DKK 50 million to the Danish Red Cross from a Danish philanthropic association with about 175,000 members. Note: association was initially established with proceeds from the sale of Realkredit Danmark to Danske Bank."
2025-04,do-306,Realdania,70,Financials,DK-CVR-20699310,Danish Refugee Council [NGO],1,1,commitments,501,3657645,3657645,"DKK 25 million to the Danish Refugee Council from a Danish philanthropic association with about 175,000 members. "
2025-04,do-306,Realdania,70,Financials,DK-CVR-63407216,Save the Children Denmark [NGO],1,1,commitments,502,3657645,3657645,"DKK 25 million to Save the Children Denmark from a Danish philanthropic association with about 175,000 members. "
2025-04,do-307,redacted Donor A,70,Energy,ro-5,American Red Cross,1,1,spending,503,2500000,2500000,Donation from Fortune 50 company that does not wish to be identified.
2025-04,do-307,redacted Donor A,70,Energy,XM-DAC-41140,World Food Programme (WFP),1,1,spending,504,2425000,2425000,Donation from Fortune 50 company that does not wish to be identified.
2025-04,do-419,redacted Donor B,70,Energy,XM-DAC-41140,World Food Programme (WFP),1,1,spending,658,30000000,30000000,Donation from large energy company that does not wish to be identified.
2025-04,do-465,redacted Donor C,70,0,XM-DAC-41122,United Nations Children's Fund (UNICEF),1,1,spending,738,2850000,2850000,Cash donation to UNICEF National Committee United States
2025-04,do-466,redacted Donor D,70,0,XM-DAC-41122,United Nations Children's Fund (UNICEF),1,1,spending,739,2500000,2500000,Cash donation to UNICEF National Committee Luxembourg
2025-04,do-467,redacted Donor E,70,0,XM-DAC-41122,United Nations Children's Fund (UNICEF),1,1,spending,740,2500000,2500000,Cash donation to UNICEF National Committee United Kingdom
2025-04,do-468,redacted Donor F,70,0,XM-DAC-41122,United Nations Children's Fund (UNICEF),1,1,spending,741,561798,561798,Cash donation to UNICEF National Committee Spain
2025-04,do-469,redacted Donor G,70,0,XM-DAC-41122,United Nations Children's Fund (UNICEF),1,1,spending,742,561798,561798,Cash donation to UNICEF National Committee Spain
2025-04,do-470,redacted Donor H,70,0,XM-DAC-41122,United Nations Children's Fund (UNICEF),1,1,spending,743,526217,526217,Cash donation to UNICEF National Committee Canada
2025-04,do-308,Renesas Electronics Corporation,70,Industrials,XM-DAC-41121,United Nations High Commissioner for Refugees (UNHCR),1,1,commitments,505,1074595,1074595,"€1,000,000 donation from Japanese semiconducted giant."
2025-04,do-309,Revolut,70,Financials,ro-116,Ukrainian Red Cross Society,1,1,commitments,506,1500000,1500000,Corporate giving program. for the Red Cross to assist with those affected by the war in Ukraine. USD 1500000.
2025-04,do-442,REWE Group,70,Consumer discretionary,ro-2,Unspecified (see notes),1,1,commitments,707,1052250,1052250,€1 million  donated to the Austrian and German Red Cross.
2025-04,do-310,"Riot Games, Inc.",70,Consumer discretionary,XM-DAC-21016,International Committee of the Red Cross (ICRC),1,1,commitments,507,1800000,1800000,Donation of proceeds from one week of sales in video game platform. 
2025-04,do-310,"Riot Games, Inc.",70,Consumer discretionary,ro-54,International Medical Corps (IMC) [NGO],1,1,commitments,508,1800000,1800000,Donation of proceeds from one week of sales in video game platform. 
2025-04,do-310,"Riot Games, Inc.",70,Consumer discretionary,ro-66,Médecins Sans Frontières (MSF) [NGO],1,1,commitments,509,1800000,1800000,Donation of proceeds from one week of sales in video game platform. 
2025-04,do-311,Riverview Community Bank,70,Financials,ro-115,Ukrainian American Cultural Association of Oregon and Southwest Washington [NGO],1,1,commitments,510,10000,10000,"Corporate giving program. Vancouver-based Riverview Community Bank announced a $10,000 donation it made to the Ukrainian American Cultural Association of Oregon and Southwest Washington, an organization providing financial support and supplies for Ukraine. USD 10000."
2025-04,do-312,Rockwell Automation,70,Industrials,ro-5,American Red Cross,1,1,commitments,511,100000,100000,Donation from American industrial automation firm. 
2025-04,do-312,Rockwell Automation,70,Industrials,US-EIN-300108263,GlobalGiving [NGO],1,1,commitments,512,100000,100000,Donation from American industrial automation firm. 
2025-04,do-312,Rockwell Automation,70,Industrials,ro-83,Polish Humanitarian Action [NGO],1,1,commitments,513,100000,100000,Donation from American industrial automation firm. 
2025-04,do-312,Rockwell Automation,70,Industrials,GB-COH-213890,Save the Children [NGO],1,1,commitments,514,100000,100000,Donation from American industrial automation firm. 
2025-04,do-312,Rockwell Automation,70,Industrials,ro-131,United Way [NGO],1,1,commitments,515,100000,100000,Donation from American industrial automation firm. 
2025-04,do-313,Royal Bank of Canada,70,Financials,ro-17,Canadian Red Cross Society,1,1,commitments,516,158000,158000,"Company-sponsored foundation. RBC made a donation of $200,000 CAD to the Canadian Red Cross Ukraine Humanitarian Crisis Appeal to support immediate humanitarian efforts in Ukraine. CAD 200000."
2025-04,do-314,RSM US Foundation,70,Financials,ro-113,Ukraine Humanitarian Fund (UHF),1,1,spending,517,32150,32150,Donation from US tax firm. 
2025-04,do-502,Rudomain,70,Materials,ro-2,Unspecified (see notes),1,1,spending,782,67680,67680,UAH 2 million for humanitarian aid to children with special needs who suffered as a result of hostilities.
2025-04,do-315,Russel Metals Inc. ,70,Materials,XM-DAC-41121,United Nations High Commissioner for Refugees (UNHCR),1,1,commitments,518,79000,79000,"Corporate giving program. Russel Metals Inc. announced that it is donating $100,000 to the United Nations High Commission for Refugees Canada (UNHCR) UN Refugee Agency, to provide immediate support to the humanitarian efforts in Ukraine for those Ukrainians forced to flee their homes.  CAD 100000."
2025-04,do-316,S&P Global Foundation,70,Financials,ro-113,Ukraine Humanitarian Fund (UHF),1,1,spending,519,150000,150000,Donation from the corporation foundation associated with Standard and Poor's.
2025-04,do-316,S&P Global Foundation,70,Financials,XM-DAC-41121,United Nations High Commissioner for Refugees (UNHCR),1,1,commitments,520,150000,150000,Cash grant.
2025-04,do-316,S&P Global Foundation,70,Financials,ro-154,World Central Kitchen [NGO],1,1,commitments,521,150000,150000,Cash grant.
2025-04,do-317,Sabre Corporation,70,Information technology,ro-84,Polish Red Cross,1,1,commitments,522,1000000,1000000,Sabre has donated $1 million to the Polish Red Cross.
2025-04,do-318,Sainsbury's,70,Consumer staples,GB-CHC-326568,Comic Relief [NGO],1,1,commitments,523,2640000,2640000,"Corporate giving program. Sainsbury's donated £2m through its charity partner, Comic Relief, who will support the humanitarian effort urgently needed in Ukraine. GBP £2,000,000."
2025-04,do-319,"Salesforce, Inc.",70,Information technology,ro-1,Multiple (see notes),1,1,commitments,524,4000000,4000000,"More than $4 million USD to address basic needs, support refugees, and advance food security across Ukraine and bordering countries — working with World Central Kitchen, UNHCR, and the International Committee of the Red Cross. Also partnered with Flexport.org to send the equivalent of a plane load of supplies — including hospital beds, medical kits and school supplies to Eastern Europe. "
2025-04,do-320,Salvatore Ferragamo S.p.A.,70,Consumer discretionary,XM-DAC-41121,United Nations High Commissioner for Refugees (UNHCR),1,1,spending,525,337079,337079,Donation from Italian luxury fashion house. 
2025-04,do-321,Samsung Electronics,70,Industrials,ro-2,Unspecified (see notes),1,1,commitments,526,5000000,5000000,$6 million donation including $1m of consumer electronics donated. 
2025-04,do-321,Samsung Electronics,70,Industrials,ro-2,Unspecified (see notes),1,1,commitments,527,1000000,1000000,$6 million donation including $1m of consumer electronics donated. 
2025-04,do-322,Sanofi S.A.,70,Health care,ro-3,Unspecified Red Cross / Red Crescent Society (see notes),1,1,commitments,528,5439025,5439025,€5 million to the Red Cross for Ukraine and neighboring countries and to UNHCR. 
2025-04,do-323,SAP SE,70,Information technology,ro-160,Alliance4Ukraine [NGO],1,1,spending,672,209703,209703,"€200,000 donation"
2025-04,do-323,SAP SE,70,Information technology,ro-40,German Red Cross,1,1,spending,670,419406,419406,"€400,000 donation"
2025-04,do-323,SAP SE,70,Information technology,ro-162,Optima Distance School,1,1,spending,674,314554,314554,"€300,000 to distance learning school based in Ukraine via SAP Solidarity Fund."
2025-04,do-323,SAP SE,70,Information technology,ro-161,SAP Solidarity Fund,1,1,spending,673,629109,629109,"€600,000 donation from SAP employees plus matching funds to SAP-administered nonprofit foundation. The SAP Solidarity Fund has made small grants (around €30,000 to local organizations in and around Ukraine)."
2025-04,do-323,SAP SE,70,Information technology,ro-127,United Nations Children's Fund (UNICEF) USA,1,1,spending,529,419406,419406,"€400,000 donation"
2025-04,do-323,SAP SE,70,Information technology,ro-132,UNO-Flüchtlingshilfe (Germany for UNHCR),1,1,spending,671,943663,943663,"€900,000 donation"
2025-04,do-324,Sappi Limited,70,Materials,ro-113,Ukraine Humanitarian Fund (UHF),1,1,spending,530,100000,100000,Donation from paper manufacturer.
2025-04,do-325,Schörling Family Foundation,70,Industrials,ro-103,Swedish Red Cross,1,1,commitments,531,5282620,5282620,"Donation from family foundation associated with Swedish billionaire Melker Schörling, who holds interests in Securitas AB, Assa Abloy, Hexagon AB, Loomis and more. Schörling Family Foundation supports the work of the Red Cross and the UN refugee agency UNHCR to help people in need, because of the armed conflict in Ukraine. The organizations will receive SEK 50 million each. "
2025-04,do-325,Schörling Family Foundation,70,Industrials,XM-DAC-41121,United Nations High Commissioner for Refugees (UNHCR),1,1,commitments,532,5282620,5282620,"Donation from family foundation associated with Swedish billionaire Melker Schörling, who holds interests in Securitas AB, Assa Abloy, Hexagon AB, Loomis and more. Schörling Family Foundation supports the work of the Red Cross and the UN refugee agency UNHCR to help people in need, because of the armed conflict in Ukraine. The organizations will receive SEK 50 million each. "
2025-04,do-443,Schwarz Group,70,Consumer staples,ro-2,Unspecified (see notes),1,1,commitments,708,10527300,10527300,"€10 million worth of non-perishable foods, home textiles, hygiene products, and other urgently needed products to help supply provisions to the refugees in the border regions of Ukraine."
2025-04,do-326,SeaDream Family Foundation,70,Consumer discretionary,ro-1,Multiple (see notes),1,1,commitments,533,1500000,1500000,"Donation made as part of the Global Citizen Stand Up for Ukraine campaign to UNHCR, IRC, and GlobalGiving."
2025-04,do-327,Sentara Healthcare,70,Health care,ro-1,Multiple (see notes),1,1,commitments,534,3500000,3500000,"More than 100 pallets of medical supplies over the past two weeks to charities addressing war and natural disasters in Ukraine, Poland, Haiti and the Philippines. Agencies receiving supplies from Sentara include Operation Blessing, Christian Relief, Feed My Sheep, The Tidewater Ukrainian School, Christians United for Haiti and Somebody Cares America. The value of the supplies distributed is approximately $3.5M. "
2025-04,do-328,SentinelOne,70,Information technology,ro-113,Ukraine Humanitarian Fund (UHF),1,1,spending,535,80458,80458,Donation from California-based software company specializing in security. 
2025-04,do-329,Share Our Strength,70,Consumer staples,XM-DAC-41140,World Food Programme (WFP),1,1,spending,536,9700,9700,"Donation from 'No Child Hungry' company based in Washington, DC."
2025-04,do-503,Shell plc,70,Energy,ro-68,Mercy Corps [NGO],1,1,commitments,786,3000000,3000000,$3 million donation
2025-04,do-503,Shell plc,70,Energy,ro-83,Polish Humanitarian Action [NGO],1,1,commitments,784,2000000,2000000,$2 million donation
2025-04,do-503,Shell plc,70,Energy,ro-183,State Fire Service of Poland [government],1,1,commitments,785,1000000,1000000,$1 million donation
2025-04,do-503,Shell plc,70,Energy,ro-116,Ukrainian Red Cross Society,1,1,commitments,783,2000000,2000000,$2 million donation
2025-04,do-503,Shell plc,70,Energy,ro-2,Unspecified (see notes),1,1,commitments,787,3000000,3000000,$3 million donation
2025-04,do-330,Shiseido Group,70,Consumer discretionary,XM-DAC-41121,United Nations High Commissioner for Refugees (UNHCR),1,1,commitments,537,1101820,1101820,€1 million from luxury beauty brand. 
2025-04,do-331,Sidney E. Frank Foundation,70,Consumer discretionary,ro-113,Ukraine Humanitarian Fund (UHF),1,1,spending,538,20000,20000,Donation from the family foundation established by the US importer of Grey Goose vokda. 
2025-04,do-332,Siemens,70,Industrials,ro-40,German Red Cross,1,1,commitments,539,2106482,2106482,"Through the charitable Siemens Caring Hands organization, the company and Siemens employees each donated an initial emergency €1 million to the German Red Cross. "
2025-04,do-332,Siemens,70,Industrials,ro-2,Unspecified (see notes),1,1,commitments,689,7350490,7350490,More than €9 million in immediate humanitarian aid pledged. Note: amount reduced by €2 million donation to German Red Cross.
2025-04,do-332,Siemens,70,Industrials,ro-2,Unspecified (see notes),1,1,commitments,690,3150210,3150210,€3 million of in-kind technical grants to support humanitarian assistance in Ukraine.
2025-04,do-333,Siemens Gamesa Renewable Energy,70,Energy,XM-DAC-21018,International Federation of Red Cross and Red Crescent Societies (IFRC),1,1,spending,540,136092,136092,"CHF 130,973 from renewable energy company."
2025-04,do-334,Signet Love Inspires Foundation,70,Consumer discretionary,ro-116,Ukrainian Red Cross Society,1,1,commitments,541,1000000,1000000,Company-sponsored foundation. The Signet Love Inspires Foundation will donate $1 million to the Red Cross Ukraine humanitarian relief efforts. BMD 1000000.
2025-04,do-335,Skanska AB,70,Industrials,ro-103,Swedish Red Cross,1,1,spending,542,511368,511368,SEK 5 million donation from one of the largest construction companies in the world.
2025-04,do-335,Skanska AB,70,Industrials,ro-117,UN Global Compact Network Poland,1,1,spending,543,161126,161126,"€150,000 cash donation to programmes for the benefit of Ukrainian refugees."
2025-04,do-335,Skanska AB,70,Industrials,XM-DAC-41121,United Nations High Commissioner for Refugees (UNHCR),1,1,spending,544,511368,511368,SEK 5 million donation from one of the largest construction companies in the world.
2025-04,do-335,Skanska AB,70,Industrials,XM-DAC-41121,United Nations High Commissioner for Refugees (UNHCR),1,1,spending,545,10978,10978,Donations from Skanska employees
2025-04,do-336,Škoda Auto a.s.,70,Consumer discretionary,CZ-ICO-25755277,People in Need [NGO],1,1,commitments,546,443240,443240,"€400,000 donation in addition to separate €1 million donation."
2025-04,do-336,Škoda Auto a.s.,70,Consumer discretionary,ro-2,Unspecified (see notes),1,1,commitments,547,1108400,1108400,Part of a commitment of at least €5.5 million donated by the Volkswagen group of companies.
2025-04,do-337,"Smithfield Foods, Inc.",70,Consumer staples,ro-5,American Red Cross,1,1,commitments,548,250000,250000,Portion of $2m in cash and in-kind donations dedicated to Ukraine. 
2025-04,do-337,"Smithfield Foods, Inc.",70,Consumer staples,ro-5,American Red Cross,1,1,commitments,549,1000000,1000000,"Portion of $2m in cash and in-kind donations dedicated to Ukraine. Smithfield Europe has engaged in regular donations of shelf-stable and other protein to food banks and temporary shelters across the region. Combined, these ongoing aid efforts will amount to approximately $1 million in in-kind contributions. "
2025-04,do-337,"Smithfield Foods, Inc.",70,Consumer staples,ro-67,Mercy Chefs [NGO],1,1,commitments,550,250000,250000,Portion of $2m in cash and in-kind donations dedicated to Ukraine. 
2025-04,do-337,"Smithfield Foods, Inc.",70,Consumer staples,GB-COH-213890,Save the Children [NGO],1,1,commitments,551,250000,250000,Portion of $2m in cash and in-kind donations dedicated to Ukraine. 
2025-04,do-337,"Smithfield Foods, Inc.",70,Consumer staples,ro-154,World Central Kitchen [NGO],1,1,commitments,552,250000,250000,Portion of $2m in cash and in-kind donations dedicated to Ukraine. 
2025-04,do-338,"Snap, Inc.",70,Information technology,XM-DAC-41121,United Nations High Commissioner for Refugees (UNHCR),1,1,spending,553,500000,500000,Donation from the company behind Snapchat. 
2025-04,do-338,"Snap, Inc.",70,Information technology,ro-2,Unspecified (see notes),1,1,commitments,554,15000000,15000000,Commitment to donate up to $15 million to support Ukraine crisis response.
2025-04,do-339,Societe Generale Group,70,Financials,ro-1,Multiple (see notes),1,1,commitments,555,2177020,2177020,€2 million so far to The Red Cross and The Fondation de France from French banking giant. 
2025-04,do-340,Sologenic Development Foundation,70,Financials,XM-DAC-41121,United Nations High Commissioner for Refugees (UNHCR),1,1,commitments,556,10000,10000,"Company-sponsored foundation. On behalf of the SOLO and CORE community, Sologenic contributed $10,000 USD to the UNHCR fund to provide aid and vital assistance for the displaced civilians of Ukraine. USD 10000."
2025-04,do-341,Sonoco Products Company,70,Industrials,XM-DAC-21018,International Federation of Red Cross and Red Crescent Societies (IFRC),1,1,spending,557,50594,50594,"CHF 46,813"
2025-04,do-342,Sony Group,70,Consumer discretionary,ro-1,Multiple (see notes),1,1,commitments,558,5000000,5000000,"$2 million to UNHCR and Save the Children, plus employee donations and company matching totaling $5m. "
2025-04,do-343,"Southeastern Grocers, Inc.",70,Consumer staples,XM-DAC-21016,International Committee of the Red Cross (ICRC),1,1,commitments,559,250000,250000,"Parent company of Fresco y Más, Harveys Supermarket and Winn-Dixie grocery stores, together with the SEG Gives Foundation, announced a donation to support Ukraine and its citizens as they fight to defend their country. SEG will also donate 100% of the proceeds from its private label Ukrainian vodka to the cause for the next 31 days as a nod to Ukraine’s official declaration of independence nearly 31 years ago."
2025-04,do-343,"Southeastern Grocers, Inc.",70,Consumer staples,ro-72,Mission 823 [NGO],1,1,commitments,560,1100000,1100000,"Donation of cleaning and sanitation supplies, personal protective equipment, and nonperishable food items."
2025-04,do-344,Spiegel Family Fund,70,Information technology,XM-DAC-41121,United Nations High Commissioner for Refugees (UNHCR),1,1,spending,561,1000000,1000000,Donation from the family foundation establised by the CEO of Snap Inc. Verified (OCHA DRS).
2025-04,do-345,Square Enix,70,Consumer discretionary,XM-DAC-41121,United Nations High Commissioner for Refugees (UNHCR),1,1,commitments,562,500000,500000,Cash donation to support those affected by the Ukraine emergency.
2025-04,do-346,Stallergenes AG,70,Health care,ro-36,French Red Cross,1,1,commitments,563,158165,158165,"€150,000 cash donation."
2025-04,do-487,Stellantis N.V.,70,Industrials,ro-179,Diakonie Katastrophenhilfe [NGO],1,1,commitments,763,1040438,1040438,€1 million cash donation.
2025-04,do-347,Sun Life Financial Inc.,70,Financials,ro-17,Canadian Red Cross Society,1,1,commitments,564,158000,158000,"$200,000 CAD cash donation."
2025-04,do-347,Sun Life Financial Inc.,70,Financials,XM-DAC-41121,United Nations High Commissioner for Refugees (UNHCR),1,1,commitments,565,80000,80000,Donation made as part of the Global Citizen Stand Up for Ukraine campaign.
2025-04,do-348,Supercell Oy,70,Consumer discretionary,XM-DAC-41121,United Nations High Commissioner for Refugees (UNHCR),1,1,commitments,566,1018450,1018450,Finnish mobile game developer providing immediate 1m Euro donation to UNHCR + match program for additional donations.
2025-04,do-349,Sylvamo,70,Materials,XM-DAC-21016,International Committee of the Red Cross (ICRC),1,1,commitments,567,250000,250000,Donation to the International Committee of the Red Cross to assist the people of Ukraine.
2025-04,do-350,T. Rowe Price Foundation,70,Financials,ro-113,Ukraine Humanitarian Fund (UHF),1,1,spending,568,500000,500000,Donation from foundation associated with US financial services firm. 
2025-04,do-351,Taiwan Sporting Goods Manufacturers Association,70,Consumer discretionary,ro-113,Ukraine Humanitarian Fund (UHF),1,1,spending,569,20000,20000,Donation from nonprofit association representing Taiwanese sporting goods companies. 
2025-04,do-352,Takeda Pharmaceutical Company Ltd,70,Health care,XM-DAC-21018,International Federation of Red Cross and Red Crescent Societies (IFRC),1,1,spending,570,23985235,23985235,"CHF 2,278,441 / 300 million Japanese yen"
2025-04,do-352,Takeda Pharmaceutical Company Ltd,70,Health care,ro-113,Ukraine Humanitarian Fund (UHF),1,1,spending,571,65510,65510,Cash donation from Japanese pharmaceutical company.
2025-04,do-491,TD Bank Group,70,Financials,ro-16,Canada-Ukraine Foundation [NGO],1,1,spending,768,76909,76909,"CAD 100,000 donation. Part of a CAD 1,000,000 total commitment of support to aid humanitarian relief in Ukraine and globally."
2025-04,do-491,TD Bank Group,70,Financials,ro-129,United Nations High Commissioner for Refugees (UNHCR) Nigeria,1,1,spending,767,76909,76909,"CAD 100,000 donation. Part of a CAD 1,000,000 total commitment of support to aid humanitarian relief in Ukraine and globally."
2025-04,do-491,TD Bank Group,70,Financials,ro-2,Unspecified (see notes),1,1,commitments,769,615268,615268,"CAD 800,000 unallocated commitment."
2025-04,do-353,Techland S.A.,70,Consumer discretionary,ro-83,Polish Humanitarian Action [NGO],1,1,commitments,572,230890,230890,Donation from Polish video game developer and publisher of PLN 1 million. 
2025-04,do-354,Telus Corporation,70,Communications services,ro-17,Canadian Red Cross Society,1,1,spending,574,268972,268972,"CAD 100,000 from Telus employees plus corporate match of CAD 100,000 and an additional CAD 150,000 donation for a total of CAD 350,000."
2025-04,do-354,Telus Corporation,70,Communications services,ro-2,Unspecified (see notes),1,1,commitments,573,1537007,1537007,"Commitment of CAD 2,000,000 to support Canadian charities that are providing assistance to families and those displaced by the conflict in Ukraine, paid through the TELUS Friendly Future Foundation."
2025-04,do-356,Tesco PLC,70,Consumer staples,GB-CHC-220949,British Red Cross Society ,1,1,commitments,575,1320000,1320000,"£5.2m to help the Red Cross get vital support to those affected by the crisis in Ukraine. In addition, donations of food, hygiene products, and clothing provided to a wide range of humanitarian organizations."
2025-04,do-471,Tetra Laval,70,Industrials,XM-DAC-41122,United Nations Children's Fund (UNICEF),1,1,spending,744,816659,816659,Cash donation to UNICEF National Committee Sweden
2025-04,do-357,Teva Pharmaceutical Industries Ltd.,70,Health care,ro-29,Direct Relief [NGO],1,1,commitments,576,10800000,10800000,Donation of 27 million doses of medicines in over 1.3 million packs valued at $10.8 million (wholesale acquisition cost) for acute therapies in humanitarian support of Ukrainian refugees.
2025-04,do-357,Teva Pharmaceutical Industries Ltd.,70,Health care,CZ-ICO-25755277,People in Need [NGO],1,1,commitments,577,180000,180000,"82,000 packs of medicine for Ukrainian infants and children."
2025-04,do-357,Teva Pharmaceutical Industries Ltd.,70,Health care,ro-118,United Hatzalah [NGO],1,1,commitments,578,180000,180000,"25,000 packs of antibiotics valued at $180,000 to a leading Israeli non-profit emergency and relief organization as aid in refugee camps on the border of Ukraine."
2025-04,do-358,Texas Instruments Foundation,70,Industrials,ro-5,American Red Cross,1,1,commitments,579,25000,25000,Grant for humanitarian relief in Ukraine. TI will also double donations by U.S.-based TI employees through its matching gifts program. 
2025-04,do-510,Thalia Bücher GmbH,70,Consumer Staples,ro-2,Unspecified (see notes),1,1,commitments,806,100585,100585,"€ 100,000 donation to support the citizens of Ukraine"
2025-04,do-359,The Body Shop International Limited,70,Consumer discretionary,XM-DAC-41121,United Nations High Commissioner for Refugees (UNHCR),1,1,commitments,580,50000,50000,Donation from The Body Shop North America. 
2025-04,do-360,The Carlsberg Foundation and the Tuborg Foundation,70,Consumer discretionary,DK-CVR-20700211,Danish Red Cross,1,1,commitments,581,3655637,3655637,25 million DKK donation to local NGOs as part of 50 million DKK commitment. 
2025-04,do-360,The Carlsberg Foundation and the Tuborg Foundation,70,Consumer discretionary,DK-CVR-20699310,Danish Refugee Council [NGO],1,1,commitments,582,1462255,1462255,10 million DKK donation to local NGOs as part of 50 million DKK commitment. 
2025-04,do-360,The Carlsberg Foundation and the Tuborg Foundation,70,Consumer discretionary,ro-46,Human Rights Watch [NGO],1,1,commitments,583,146225,146225,1 million DKK donation to local NGOs as part of 50 million DKK commitment. 
2025-04,do-360,The Carlsberg Foundation and the Tuborg Foundation,70,Consumer discretionary,ro-81,Plan International Denmark [NGO],1,1,commitments,584,584902,584902,4 million DKK donation to local NGOs as part of 50 million DKK commitment. 
2025-04,do-360,The Carlsberg Foundation and the Tuborg Foundation,70,Consumer discretionary,XM-DAC-41121,United Nations High Commissioner for Refugees (UNHCR),1,1,commitments,585,1462255,1462255,10 million DKK donation to local NGOs as part of 50 million DKK commitment. 
2025-04,do-361,The Coca-Cola Company,70,Consumer staples,ro-2,Unspecified (see notes),1,1,commitments,586,13602743,13602743,"The Coca-Cola Company, its global bottling partners and The Coca-Cola Foundation have committed to contributions totalling more than $14.8 million, including $9 million in humanitarian relief as part of Global Citizen's Stand Up for Ukraine rally. [Manually reduced to account for paid transactions]"
2025-04,do-362,The Coca-Cola Foundation,70,Consumer staples,XM-DAC-21018,International Federation of Red Cross and Red Crescent Societies (IFRC),1,1,spending,587,982218,982218,"CHF 931,980 from foundation associated with Coca-Cola company."
2025-04,do-363,The Estée Lauder Companies Inc,70,Consumer Discretionary,ro-2,Unspecified (see notes),1,1,commitments,588,1000000,1000000,The Estée Lauder Companies Charitable Foundation (ELCCF) has committed $1 million in support of relief efforts in Ukraine.
2025-04,do-364,"The Interpublic Group of Companies, Inc.",70,Communications services,XM-DAC-41140,World Food Programme (WFP),1,1,spending,589,9700,9700,Donation from global advertising giant.
2025-04,do-365,The Nippon Foundation,70,Consumer discretionary,ro-181,Individual grantees (see notes),1,1,commitments,590,40000000,40000000,"As of 6 July 2022, 877 individual grant recipients. Grant application and more information available at www.nippon-foundation.or.jp/en/what/projects/support_ukraine. 5 billion Japanese yen commitment over three years to help displaced Ukrainians in Japan. The Foundation will make individual grants to applicants; up to 300,000 yen for travel expenses, up to 1,000,000 yen per year x 3 years for living expenses, and up to 500,000 yen per unit as support for housing expenses. Funds come from the foundation established by the Japanese motorboat racing industry. "
2025-04,do-366,The Pfizer Foundation,70,Health care,ro-1,Multiple (see notes),1,1,commitments,591,2000000,2000000,"Cash donation to the American Red Cross, IMC, URC, and UNHCR. In addition, more than 700,000 doses of lifesaving antibiotics, antifibrinolytics, and oncology medicines have been donated."
2025-04,do-478,Thomas Sabo GmbH & Co. KG,70,Consumer Discretionary,ro-176,Stiftung RTL - Wir helfen Kindern e.V. [NGO],1,1,commitments,94,260905,260905,"€250,000 donation to be distributed to partners such as SOS Children’s Villages, Caritas International, UNO Refugee Aid and Malteser Hilfsdienst."
2025-04,do-367,TikTok Inc.,70,Information technology,ro-121,United Nations Central Emergency Response Fund (CERF),1,1,spending,592,1000000,1000000,"Donation ""to support work around humanitarian crises"". Not necessarily limited to use in/on Ukraine crisis."
2025-04,do-367,TikTok Inc.,70,Information technology,XM-DAC-41122,United Nations Children's Fund (UNICEF),1,1,spending,745,950000,950000,Cash donation to UNICEF National Committee United States
2025-04,do-368,TJ Morris Ltd,70,Consumer discretionary,GB-CHC-1062638,Disasters Emergency Committee (DEC) [NGO],1,1,commitments,593,132000,132000,"Corporate giving program. Home Bargains has donated £100,000 to the Disasters Emergency Committee Ukrainian Humanitarian Appeal. GBP £100,000."
2025-04,do-444,TOLK,70,Utilities,ro-177,Future for Children [NGO],1,1,commitments,709,33866,33866,"UAH 1 million transferred to the Future for Children Charitable Foundation to provide accommodation and food for children, internally displaced persons, to organize the delivery of medicines, basic necessities and more."
2025-04,do-369,Tom Ford SA,70,Consumer discretionary,ro-113,Ukraine Humanitarian Fund (UHF),1,1,commitments,594,100000,100000,Pipeline donation. 
2025-04,do-417,TotalEnergies SE,70,Energy,XM-DAC-41140,World Food Programme (WFP),1,1,spending,660,5434783,5434783,"Donation from Total Foundation, the private foundation associated with the French energy supermajor."
2025-04,do-370,Toyota Motor Corporation,70,Consumer discretionary,XM-DAC-41121,United Nations High Commissioner for Refugees (UNHCR),1,1,commitments,595,551120,551120,"€500,000 donation. "
2025-04,do-370,Toyota Motor Corporation,70,Consumer discretionary,ro-2,Unspecified (see notes),1,1,commitments,788,2028410,2028410,Every euro donated by employees to the fund or to the Red Cross or UNHCR is quadrupled by the company as part of the campaign – up to a maximum total donation of two million euros. 
2025-04,do-371,Tripadvisor Foundation,70,Consumer discretionary,ro-154,World Central Kitchen [NGO],1,1,commitments,596,6400000,6400000,"$6.4 million raised as of March 2022, including $1 million from the Tripadvisor Foundation."
2025-04,do-475,TWI Ltd,70,Industrials,ro-113,Ukraine Humanitarian Fund (UHF),1,1,spending,750,10410,10410,Cash donation to UHF
2025-04,do-372,Twitter,70,Information technology,US-EIN-300108263,GlobalGiving [NGO],1,1,commitments,597,267000,267000,"Donation to the GlobalGiving Ukraine Crisis Relief Fund, made as part of the Global Citizen Stand Up for Ukraine campaign."
2025-04,do-373,U.S. Travel Association,70,Consumer discretionary,XM-DAC-41140,World Food Programme (WFP),1,1,spending,598,24250,24250,Donation from association linked to the travel industry.
