Reporting org id,Reporting org name,Reporting org type,Provider org id,Provider org name,Provider org type,Receiver org id,Receiver org name,Receiver org type,Humanitarian?,Strict?,Transaction direction,Total money,Notes
#org+id+reporting,#org+name+reporting,#org+reporting+type,#org+id+provider,#org+name+provider,#org+type+provider,#org+id+receiver,#org+name+receiver,#org+type+receiver,#indicator+bool+humanitarian,#indicator+bool+strict,#x_transaction_direction,#value+total,#description
cd-481,OLYMP Bezner KG,70,,,,ro-99,SOS Children's Villages [NGO],,1,1,outgoing,20872,"€20,000 donation through the company-linked foundation, Olymp Bezner Stiftung."
cd-289,Olympus Corporation,70,,,,XM-DAC-21018,International Federation of Red Cross and Red Crescent Societies (IFRC),,1,1,outgoing,497147,"CHF 471,719"
cd-463,OMV Petrom S.A.,70,,,,XM-DAC-41122,United Nations Children's Fund (UNICEF),,1,1,outgoing,797788,Cash donation to UNICEF National Committee Romania
cd-290,OpenText,70,,,,XM-DAC-41121,United Nations High Commissioner for Refugees (UNHCR),,1,1,outgoing,100000,Donation from Canadian software company. 
cd-291,"Orrick, Herrington & Sutcliffe",70,,,,US-EIN-13-5660870,International Rescue Committee (IRC) [NGO],,1,1,outgoing,12500,"International law firm making a $25,000 donation split between the International Rescue Committee and United Help Ukraine.  "
cd-291,"Orrick, Herrington & Sutcliffe",70,,,,ro-119,United Help Ukraine [NGO],,1,1,outgoing,12500,"International law firm making a $25,000 donation split between the International Rescue Committee and United Help Ukraine.  "
cd-292,"Otsuka Pharmaceutical Co., Ltd.",70,,,,ro-61,Japanese Red Cross Society,,1,1,outgoing,153670,"20 million yen to the Japanese Red Cross Society for humanitarian assistance to people whose lives have been severely affected in Ukraine and who have been evacuated to surrounding countries. In addition, Otsuka Holdings is providing support to patients and people involved in treatment through the provision of Otsuka products, including pharmaceuticals."
cd-293,Pacific Life Foundation,70,,,,XM-DAC-41122,United Nations Children's Fund (UNICEF),,1,1,outgoing,250000,"Company-sponsored foundation. To provide direct support to children and their families affected by the crisis in Ukraine and surrounding areas, the Pacific Life Foundation has announced a $250,000 donation to the United Nations Children’s Fund. USD 250000."
cd-294,Pandora,70,,,,XM-DAC-41122,United Nations Children's Fund (UNICEF),,1,1,outgoing,1970000,Donation from the world's largest jewellery brand.
cd-295,"Pepsico Foundation, Inc.",70,,,,ro-20,Caritas [NGO],,1,1,outgoing,1671684,"$4 million to five organizations operating in and around Ukraine plus $500,000 of employee contributions, and another $1 million of double matching to benefit several organizations. "
cd-295,"Pepsico Foundation, Inc.",70,,,,ro-29,Direct Relief [NGO],,1,1,outgoing,20000,"$4 million to five organizations operating in and around Ukraine plus $500,000 of employee contributions, and another $1 million of double matching to benefit several organizations. "
cd-295,"Pepsico Foundation, Inc.",70,,,,ro-74,Moldovan Red Cross,,1,1,outgoing,20615,"$4 million to five organizations operating in and around Ukraine plus $500,000 of employee contributions, and another $1 million of double matching to benefit several organizations. "
cd-295,"Pepsico Foundation, Inc.",70,,,,ro-84,Polish Red Cross,,1,1,outgoing,917805,"$4 million to five organizations operating in and around Ukraine plus $500,000 of employee contributions, and another $1 million of double matching to benefit several organizations. "
cd-295,"Pepsico Foundation, Inc.",70,,,,ro-93,Romanian Red Cross,,1,1,outgoing,22423,"$4 million to five organizations operating in and around Ukraine plus $500,000 of employee contributions, and another $1 million of double matching to benefit several organizations. "
cd-295,"Pepsico Foundation, Inc.",70,,,,GB-COH-213890,Save the Children [NGO],,1,1,outgoing,1020751,"$4 million to five organizations operating in and around Ukraine plus $500,000 of employee contributions, and another $1 million of double matching to benefit several organizations. "
cd-295,"Pepsico Foundation, Inc.",70,,,,ro-104,Swiss Red Cross,,1,1,outgoing,20000,"$4 million to five organizations operating in and around Ukraine plus $500,000 of employee contributions, and another $1 million of double matching to benefit several organizations. "
cd-295,"Pepsico Foundation, Inc.",70,,,,ro-112,Ukraine Foodbank [NGO],,1,1,outgoing,474287,"$4 million to five organizations operating in and around Ukraine plus $500,000 of employee contributions, and another $1 million of double matching to benefit several organizations. "
cd-295,"Pepsico Foundation, Inc.",70,,,,ro-149,unspecified or multiple recipients,,1,1,outgoing,1600000,"$1.6 million in food, drink, and equipment. "
cd-295,"Pepsico Foundation, Inc.",70,,,,ro-154,World Central Kitchen [NGO],,1,1,outgoing,1000000,"$4 million to five organizations operating in and around Ukraine plus $500,000 of employee contributions, and another $1 million of double matching to benefit several organizations. "
cd-295,"Pepsico Foundation, Inc.",70,,,,XM-DAC-41140,World Food Programme (WFP),,1,1,outgoing,1000000,"$4 million to five organizations operating in and around Ukraine plus $500,000 of employee contributions, and another $1 million of double matching to benefit several organizations. "
cd-295,"Pepsico Foundation, Inc.",70,,,,ro-159,World Vision Romania [NGO],,1,1,outgoing,350000,"$4 million to five organizations operating in and around Ukraine plus $500,000 of employee contributions, and another $1 million of double matching to benefit several organizations. "
cd-296,Pérez-Llorca,70,,,,ro-149,unspecified or multiple recipients,,1,1,outgoing,106797,"€100,000 cash from Spanish law firm donated to UNHCR, UNICEF and Doctors of the World."
cd-297,"Phillips Auctioneers, LLC",70,,,,ro-116,Ukrainian Red Cross Society,,1,1,outgoing,7656000,"Phillips announced that it would donate the full net proceeds of its 20th-century and contemporary art evening auction in London to the Ukrainian Red Cross Society, which raised £5.8 million. "
cd-298,Pioneer Natural Resources,70,,,,ro-149,unspecified or multiple recipients,,1,1,outgoing,20000000,Pledge of $20 million to support humanitarian aid and relief in Ukraine. 
cd-299,Plarium,70,,,,ro-116,Ukrainian Red Cross Society,,1,1,outgoing,500000,"Donation from Israeli mobile, social and web-based game developer and publisher."
cd-300,Pokémon Company,70,,,,US-EIN-300108263,GlobalGiving [NGO],,1,1,outgoing,200000,"Corporate giving program. Amid the Russian invasion of Ukraine, The Pokémon Company has donated $200,000 to GlobalGiving, which will assist in providing humanitarian relief to the families affected by the conflict. USD 200000."
cd-301,"Popular, Inc.",70,,,,ro-6,American Red Cross in Puerto Rico,,1,1,outgoing,50000,"Through the Red Cross of Puerto Rico, Banco Popular has donated $50,000 to support the people of Ukraine. "
cd-302,Porsche AG,70,,,,ro-32,Ferry Porsche Foundation [NGO],,1,1,outgoing,272500,"250,000 euros to the Ferry Porsche Foundation, focusing on children and young adults, for Ukrainian relief efforts."
cd-302,Porsche AG,70,,,,ro-132,UNO-Flüchtlingshilfe (Germany for UNHCR),,1,1,outgoing,817500,"750,000 euros for Ukrainian relief efforts. "
cd-303,PricewaterhouseCoopers,70,,,,GB-CHC-292506,CARE International [NGO],,1,1,outgoing,125000,"$125,000 donation to the Ukraine Crisis Fund through CARE to provide frontline humanitarian aid and support. "
cd-304,Procter & Gamble,70,,,,XM-DAC-21018,International Federation of Red Cross and Red Crescent Societies (IFRC),,1,1,outgoing,755436,"CHF 698,985"
cd-501,Provinzial Holding AG,70,,,,ro-149,unspecified or multiple recipients,,1,1,outgoing,1528507,"€ 1,500,000 for non-profit and charitable initiatives in the business areas of Provinzial."
cd-305,"Punto Fa, S.L.",70,,,,XM-DAC-21016,International Committee of the Red Cross (ICRC),,1,1,outgoing,111595,"€100,000 donation from the Spanish clothing design company trading as Mango. "
cd-306,Realdania,70,,,,DK-CVR-20700211,Danish Red Cross,,1,1,outgoing,7315290,"DKK 50 million to the Danish Red Cross from a Danish philanthropic association with about 175,000 members. Note: association was initially established with proceeds from the sale of Realkredit Danmark to Danske Bank."
cd-306,Realdania,70,,,,DK-CVR-20699310,Danish Refugee Council [NGO],,1,1,outgoing,3657645,"DKK 25 million to the Danish Refugee Council from a Danish philanthropic association with about 175,000 members. "
cd-306,Realdania,70,,,,DK-CVR-63407216,Save the Children Denmark [NGO],,1,1,outgoing,3657645,"DKK 25 million to Save the Children Denmark from a Danish philanthropic association with about 175,000 members. "
cd-307,redacted Donor A,70,,,,ro-5,American Red Cross,,1,1,outgoing,2500000,Donation from Fortune 50 company that does not wish to be identified.
cd-307,redacted Donor A,70,,,,XM-DAC-41140,World Food Programme (WFP),,1,1,outgoing,2425000,Donation from Fortune 50 company that does not wish to be identified.
cd-419,redacted Donor B,70,,,,XM-DAC-41140,World Food Programme (WFP),,1,1,outgoing,30000000,Donation from large energy company that does not wish to be identified.
cd-465,redacted Donor C,70,,,,XM-DAC-41122,United Nations Children's Fund (UNICEF),,1,1,outgoing,2850000,Cash donation to UNICEF National Committee United States
cd-466,redacted Donor D,70,,,,XM-DAC-41122,United Nations Children's Fund (UNICEF),,1,1,outgoing,2500000,Cash donation to UNICEF National Committee Luxembourg
cd-467,redacted Donor E,70,,,,XM-DAC-41122,United Nations Children's Fund (UNICEF),,1,1,outgoing,2500000,Cash donation to UNICEF National Committee United Kingdom
cd-468,redacted Donor F,70,,,,XM-DAC-41122,United Nations Children's Fund (UNICEF),,1,1,outgoing,561798,Cash donation to UNICEF National Committee Spain
cd-469,redacted Donor G,70,,,,XM-DAC-41122,United Nations Children's Fund (UNICEF),,1,1,outgoing,561798,Cash donation to UNICEF National Committee Spain
cd-470,redacted Donor H,70,,,,XM-DAC-41122,United Nations Children's Fund (UNICEF),,1,1,outgoing,526217,Cash donation to UNICEF National Committee Canada
cd-308,Renesas Electronics Corporation,70,,,,XM-DAC-41121,United Nations High Commissioner for Refugees (UNHCR),,1,1,outgoing,1074595,"€1,000,000 donation from Japanese semiconducted giant."
cd-309,Revolut,70,,,,ro-116,Ukrainian Red Cross Society,,1,1,outgoing,1500000,Corporate giving program. for the Red Cross to assist with those affected by the war in Ukraine. USD 1500000.
cd-442,REWE Group,70,,,,ro-149,unspecified or multiple recipients,,1,1,outgoing,1052250,€1 million  donated to the Austrian and German Red Cross.
cd-310,"Riot Games, Inc.",70,,,,XM-DAC-21016,International Committee of the Red Cross (ICRC),,1,1,outgoing,1800000,Donation of proceeds from one week of sales in video game platform. 
cd-310,"Riot Games, Inc.",70,,,,ro-54,International Medical Corps (IMC) [NGO],,1,1,outgoing,1800000,Donation of proceeds from one week of sales in video game platform. 
cd-310,"Riot Games, Inc.",70,,,,ro-66,Médecins Sans Frontières (MSF) [NGO],,1,1,outgoing,1800000,Donation of proceeds from one week of sales in video game platform. 
cd-311,Riverview Community Bank,70,,,,ro-115,Ukrainian American Cultural Association of Oregon and Southwest Washington [NGO],,1,1,outgoing,10000,"Corporate giving program. Vancouver-based Riverview Community Bank announced a $10,000 donation it made to the Ukrainian American Cultural Association of Oregon and Southwest Washington, an organization providing financial support and supplies for Ukraine. USD 10000."
cd-312,Rockwell Automation,70,,,,ro-5,American Red Cross,,1,1,outgoing,100000,Donation from American industrial automation firm. 
cd-312,Rockwell Automation,70,,,,US-EIN-300108263,GlobalGiving [NGO],,1,1,outgoing,100000,Donation from American industrial automation firm. 
cd-312,Rockwell Automation,70,,,,ro-83,Polish Humanitarian Action [NGO],,1,1,outgoing,100000,Donation from American industrial automation firm. 
cd-312,Rockwell Automation,70,,,,GB-COH-213890,Save the Children [NGO],,1,1,outgoing,100000,Donation from American industrial automation firm. 
cd-312,Rockwell Automation,70,,,,ro-131,United Way [NGO],,1,1,outgoing,100000,Donation from American industrial automation firm. 
cd-313,Royal Bank of Canada,70,,,,ro-17,Canadian Red Cross Society,,1,1,outgoing,158000,"Company-sponsored foundation. RBC made a donation of $200,000 CAD to the Canadian Red Cross Ukraine Humanitarian Crisis Appeal to support immediate humanitarian efforts in Ukraine. CAD 200000."
cd-314,RSM US Foundation,70,,,,ro-113,Ukraine Humanitarian Fund (UHF),,1,1,outgoing,32150,Donation from US tax firm. 
cd-502,Rudomain,70,,,,ro-149,unspecified or multiple recipients,,1,1,outgoing,67680,UAH 2 million for humanitarian aid to children with special needs who suffered as a result of hostilities.
cd-315,Russel Metals Inc. ,70,,,,XM-DAC-41121,United Nations High Commissioner for Refugees (UNHCR),,1,1,outgoing,79000,"Corporate giving program. Russel Metals Inc. announced that it is donating $100,000 to the United Nations High Commission for Refugees Canada (UNHCR) UN Refugee Agency, to provide immediate support to the humanitarian efforts in Ukraine for those Ukrainians forced to flee their homes.  CAD 100000."
cd-316,S&P Global Foundation,70,,,,ro-113,Ukraine Humanitarian Fund (UHF),,1,1,outgoing,150000,Donation from the corporation foundation associated with Standard and Poor's.
cd-316,S&P Global Foundation,70,,,,XM-DAC-41121,United Nations High Commissioner for Refugees (UNHCR),,1,1,outgoing,150000,Cash grant.
cd-316,S&P Global Foundation,70,,,,ro-154,World Central Kitchen [NGO],,1,1,outgoing,150000,Cash grant.
cd-317,Sabre Corporation,70,,,,ro-84,Polish Red Cross,,1,1,outgoing,1000000,Sabre has donated $1 million to the Polish Red Cross.
cd-318,Sainsbury's,70,,,,GB-CHC-326568,Comic Relief [NGO],,1,1,outgoing,2640000,"Corporate giving program. Sainsbury's donated £2m through its charity partner, Comic Relief, who will support the humanitarian effort urgently needed in Ukraine. GBP £2,000,000."
cd-319,"Salesforce, Inc.",70,,,,ro-149,unspecified or multiple recipients,,1,1,outgoing,4000000,"More than $4 million USD to address basic needs, support refugees, and advance food security across Ukraine and bordering countries — working with World Central Kitchen, UNHCR, and the International Committee of the Red Cross. Also partnered with Flexport.org to send the equivalent of a plane load of supplies — including hospital beds, medical kits and school supplies to Eastern Europe. "
cd-320,Salvatore Ferragamo S.p.A.,70,,,,XM-DAC-41121,United Nations High Commissioner for Refugees (UNHCR),,1,1,outgoing,337079,Donation from Italian luxury fashion house. 
cd-321,Samsung Electronics,70,,,,ro-149,unspecified or multiple recipients,,1,1,outgoing,6000000,$6 million donation including $1m of consumer electronics donated. 
cd-322,Sanofi S.A.,70,,,,ro-149,unspecified or multiple recipients,,1,1,outgoing,5439025,€5 million to the Red Cross for Ukraine and neighboring countries and to UNHCR. 
cd-323,SAP SE,70,,,,ro-160,Alliance4Ukraine [NGO],,1,1,outgoing,209703,"€200,000 donation"
cd-323,SAP SE,70,,,,ro-40,German Red Cross,,1,1,outgoing,419406,"€400,000 donation"
cd-323,SAP SE,70,,,,ro-162,Optima Distance School,,1,1,outgoing,314554,"€300,000 to distance learning school based in Ukraine via SAP Solidarity Fund."
cd-323,SAP SE,70,,,,ro-161,SAP Solidarity Fund,,1,1,outgoing,629109,"€600,000 donation from SAP employees plus matching funds to SAP-administered nonprofit foundation. The SAP Solidarity Fund has made small grants (around €30,000 to local organizations in and around Ukraine)."
cd-323,SAP SE,70,,,,ro-127,United Nations Children's Fund (UNICEF) USA,,1,1,outgoing,419406,"€400,000 donation"
cd-323,SAP SE,70,,,,ro-132,UNO-Flüchtlingshilfe (Germany for UNHCR),,1,1,outgoing,943663,"€900,000 donation"
cd-324,Sappi Limited,70,,,,ro-113,Ukraine Humanitarian Fund (UHF),,1,1,outgoing,100000,Donation from paper manufacturer.
cd-325,Schörling Family Foundation,70,,,,ro-103,Swedish Red Cross,,1,1,outgoing,5282620,"Donation from family foundation associated with Swedish billionaire Melker Schörling, who holds interests in Securitas AB, Assa Abloy, Hexagon AB, Loomis and more. Schörling Family Foundation supports the work of the Red Cross and the UN refugee agency UNHCR to help people in need, because of the armed conflict in Ukraine. The organizations will receive SEK 50 million each. "
cd-325,Schörling Family Foundation,70,,,,XM-DAC-41121,United Nations High Commissioner for Refugees (UNHCR),,1,1,outgoing,5282620,"Donation from family foundation associated with Swedish billionaire Melker Schörling, who holds interests in Securitas AB, Assa Abloy, Hexagon AB, Loomis and more. Schörling Family Foundation supports the work of the Red Cross and the UN refugee agency UNHCR to help people in need, because of the armed conflict in Ukraine. The organizations will receive SEK 50 million each. "
cd-443,Schwarz Group,70,,,,ro-149,unspecified or multiple recipients,,1,1,outgoing,10527300,"€10 million worth of non-perishable foods, home textiles, hygiene products, and other urgently needed products to help supply provisions to the refugees in the border regions of Ukraine."
cd-326,SeaDream Family Foundation,70,,,,ro-149,unspecified or multiple recipients,,1,1,outgoing,1500000,"Donation made as part of the Global Citizen Stand Up for Ukraine campaign to UNHCR, IRC, and GlobalGiving."
cd-327,Sentara Healthcare,70,,,,ro-149,unspecified or multiple recipients,,1,1,outgoing,3500000,"More than 100 pallets of medical supplies over the past two weeks to charities addressing war and natural disasters in Ukraine, Poland, Haiti and the Philippines. Agencies receiving supplies from Sentara include Operation Blessing, Christian Relief, Feed My Sheep, The Tidewater Ukrainian School, Christians United for Haiti and Somebody Cares America. The value of the supplies distributed is approximately $3.5M. "
cd-328,SentinelOne,70,,,,ro-113,Ukraine Humanitarian Fund (UHF),,1,1,outgoing,80458,Donation from California-based software company specializing in security. 
cd-329,Share Our Strength,70,,,,XM-DAC-41140,World Food Programme (WFP),,1,1,outgoing,9700,"Donation from 'No Child Hungry' company based in Washington, DC."
cd-503,Shell plc,70,,,,ro-68,Mercy Corps [NGO],,1,1,outgoing,3000000,$3 million donation
cd-503,Shell plc,70,,,,ro-83,Polish Humanitarian Action [NGO],,1,1,outgoing,2000000,$2 million donation
cd-503,Shell plc,70,,,,ro-183,State Fire Service of Poland [government],,1,1,outgoing,1000000,$1 million donation
cd-503,Shell plc,70,,,,ro-116,Ukrainian Red Cross Society,,1,1,outgoing,2000000,$2 million donation
cd-503,Shell plc,70,,,,ro-149,unspecified or multiple recipients,,1,1,outgoing,3000000,$3 million donation
cd-330,Shiseido Group,70,,,,XM-DAC-41121,United Nations High Commissioner for Refugees (UNHCR),,1,1,outgoing,1101820,€1 million from luxury beauty brand. 
cd-331,Sidney E. Frank Foundation,70,,,,ro-113,Ukraine Humanitarian Fund (UHF),,1,1,outgoing,20000,Donation from the family foundation established by the US importer of Grey Goose vokda. 
cd-332,Siemens,70,,,,ro-40,German Red Cross,,1,1,outgoing,2106482,"Through the charitable Siemens Caring Hands organization, the company and Siemens employees each donated an initial emergency €1 million to the German Red Cross. "
cd-332,Siemens,70,,,,ro-149,unspecified or multiple recipients,,1,1,outgoing,10500700,More than €9 million in immediate humanitarian aid pledged. Note: amount reduced by €2 million donation to German Red Cross.
cd-333,Siemens Gamesa Renewable Energy,70,,,,XM-DAC-21018,International Federation of Red Cross and Red Crescent Societies (IFRC),,1,1,outgoing,136092,"CHF 130,973 from renewable energy company."
cd-334,Signet Love Inspires Foundation,70,,,,ro-116,Ukrainian Red Cross Society,,1,1,outgoing,1000000,Company-sponsored foundation. The Signet Love Inspires Foundation will donate $1 million to the Red Cross Ukraine humanitarian relief efforts. BMD 1000000.
cd-335,Skanska AB,70,,,,ro-103,Swedish Red Cross,,1,1,outgoing,511368,SEK 5 million donation from one of the largest construction companies in the world.
cd-335,Skanska AB,70,,,,ro-117,UN Global Compact Network Poland,,1,1,outgoing,161126,"€150,000 cash donation to programmes for the benefit of Ukrainian refugees."
cd-335,Skanska AB,70,,,,XM-DAC-41121,United Nations High Commissioner for Refugees (UNHCR),,1,1,outgoing,522346,SEK 5 million donation from one of the largest construction companies in the world.
cd-336,Škoda Auto a.s.,70,,,,CZ-ICO-25755277,People in Need [NGO],,1,1,outgoing,443240,"€400,000 donation in addition to separate €1 million donation."
cd-336,Škoda Auto a.s.,70,,,,ro-149,unspecified or multiple recipients,,1,1,outgoing,1108400,Part of a commitment of at least €5.5 million donated by the Volkswagen group of companies.
cd-337,"Smithfield Foods, Inc.",70,,,,ro-5,American Red Cross,,1,1,outgoing,1250000,Portion of $2m in cash and in-kind donations dedicated to Ukraine. 
cd-337,"Smithfield Foods, Inc.",70,,,,ro-67,Mercy Chefs [NGO],,1,1,outgoing,250000,Portion of $2m in cash and in-kind donations dedicated to Ukraine. 
cd-337,"Smithfield Foods, Inc.",70,,,,GB-COH-213890,Save the Children [NGO],,1,1,outgoing,250000,Portion of $2m in cash and in-kind donations dedicated to Ukraine. 
cd-337,"Smithfield Foods, Inc.",70,,,,ro-154,World Central Kitchen [NGO],,1,1,outgoing,250000,Portion of $2m in cash and in-kind donations dedicated to Ukraine. 
cd-338,"Snap, Inc.",70,,,,XM-DAC-41121,United Nations High Commissioner for Refugees (UNHCR),,1,1,outgoing,500000,Donation from the company behind Snapchat. 
cd-338,"Snap, Inc.",70,,,,ro-149,unspecified or multiple recipients,,1,1,outgoing,15000000,Commitment to donate up to $15 million to support Ukraine crisis response.
cd-339,Societe Generale Group,70,,,,ro-149,unspecified or multiple recipients,,1,1,outgoing,2177020,€2 million so far to The Red Cross and The Fondation de France from French banking giant. 
cd-340,Sologenic Development Foundation,70,,,,XM-DAC-41121,United Nations High Commissioner for Refugees (UNHCR),,1,1,outgoing,10000,"Company-sponsored foundation. On behalf of the SOLO and CORE community, Sologenic contributed $10,000 USD to the UNHCR fund to provide aid and vital assistance for the displaced civilians of Ukraine. USD 10000."
cd-341,Sonoco Products Company,70,,,,XM-DAC-21018,International Federation of Red Cross and Red Crescent Societies (IFRC),,1,1,outgoing,50594,"CHF 46,813"
cd-342,Sony Group,70,,,,ro-149,unspecified or multiple recipients,,1,1,outgoing,5000000,"$2 million to UNHCR and Save the Children, plus employee donations and company matching totaling $5m. "
cd-343,"Southeastern Grocers, Inc.",70,,,,XM-DAC-21016,International Committee of the Red Cross (ICRC),,1,1,outgoing,250000,"Parent company of Fresco y Más, Harveys Supermarket and Winn-Dixie grocery stores, together with the SEG Gives Foundation, announced a donation to support Ukraine and its citizens as they fight to defend their country. SEG will also donate 100% of the proceeds from its private label Ukrainian vodka to the cause for the next 31 days as a nod to Ukraine’s official declaration of independence nearly 31 years ago."
cd-343,"Southeastern Grocers, Inc.",70,,,,ro-72,Mission 823 [NGO],,1,1,outgoing,1100000,"Donation of cleaning and sanitation supplies, personal protective equipment, and nonperishable food items."
cd-344,Spiegel Family Fund,70,,,,XM-DAC-41121,United Nations High Commissioner for Refugees (UNHCR),,1,1,outgoing,1000000,Donation from the family foundation establised by the CEO of Snap Inc. Verified (OCHA DRS).
cd-345,Square Enix,70,,,,XM-DAC-41121,United Nations High Commissioner for Refugees (UNHCR),,1,1,outgoing,500000,Cash donation to support those affected by the Ukraine emergency.
cd-346,Stallergenes AG,70,,,,ro-36,French Red Cross,,1,1,outgoing,158165,"€150,000 cash donation."
cd-487,Stellantis N.V.,70,,,,ro-179,Diakonie Katastrophenhilfe [NGO],,1,1,outgoing,1040438,€1 million cash donation.
cd-347,Sun Life Financial Inc.,70,,,,ro-17,Canadian Red Cross Society,,1,1,outgoing,158000,"$200,000 CAD cash donation."
cd-347,Sun Life Financial Inc.,70,,,,XM-DAC-41121,United Nations High Commissioner for Refugees (UNHCR),,1,1,outgoing,80000,Donation made as part of the Global Citizen Stand Up for Ukraine campaign.
cd-348,Supercell Oy,70,,,,XM-DAC-41121,United Nations High Commissioner for Refugees (UNHCR),,1,1,outgoing,1018450,Finnish mobile game developer providing immediate 1m Euro donation to UNHCR + match program for additional donations.
cd-349,Sylvamo,70,,,,XM-DAC-21016,International Committee of the Red Cross (ICRC),,1,1,outgoing,250000,Donation to the International Committee of the Red Cross to assist the people of Ukraine.
cd-350,T. Rowe Price Foundation,70,,,,ro-113,Ukraine Humanitarian Fund (UHF),,1,1,outgoing,500000,Donation from foundation associated with US financial services firm. 
cd-351,Taiwan Sporting Goods Manufacturers Association,70,,,,ro-113,Ukraine Humanitarian Fund (UHF),,1,1,outgoing,20000,Donation from nonprofit association representing Taiwanese sporting goods companies. 
cd-352,Takeda Pharmaceutical Company Ltd,70,,,,XM-DAC-21018,International Federation of Red Cross and Red Crescent Societies (IFRC),,1,1,outgoing,23985235,"CHF 2,278,441 / 300 million Japanese yen"
cd-352,Takeda Pharmaceutical Company Ltd,70,,,,ro-113,Ukraine Humanitarian Fund (UHF),,1,1,outgoing,65510,Cash donation from Japanese pharmaceutical company.
cd-491,TD Bank Group,70,,,,ro-16,Canada-Ukraine Foundation [NGO],,1,1,outgoing,76909,"CAD 100,000 donation. Part of a CAD 1,000,000 total commitment of support to aid humanitarian relief in Ukraine and globally."
cd-491,TD Bank Group,70,,,,ro-129,United Nations High Commissioner for Refugees (UNHCR) Nigeria,,1,1,outgoing,76909,"CAD 100,000 donation. Part of a CAD 1,000,000 total commitment of support to aid humanitarian relief in Ukraine and globally."
cd-491,TD Bank Group,70,,,,ro-149,unspecified or multiple recipients,,1,1,outgoing,615268,"CAD 800,000 unallocated commitment."
cd-353,Techland S.A.,70,,,,ro-83,Polish Humanitarian Action [NGO],,1,1,outgoing,230890,Donation from Polish video game developer and publisher of PLN 1 million. 
cd-354,Telus Corporation,70,,,,ro-17,Canadian Red Cross Society,,1,1,outgoing,268972,"CAD 100,000 from Telus employees plus corporate match of CAD 100,000 and an additional CAD 150,000 donation for a total of CAD 350,000."
cd-354,Telus Corporation,70,,,,ro-149,unspecified or multiple recipients,,1,1,outgoing,1537007,"Commitment of CAD 2,000,000 to support Canadian charities that are providing assistance to families and those displaced by the conflict in Ukraine, paid through the TELUS Friendly Future Foundation."
cd-356,Tesco PLC,70,,,,GB-CHC-220949,British Red Cross Society ,,1,1,outgoing,1320000,"£5.2m to help the Red Cross get vital support to those affected by the crisis in Ukraine. In addition, donations of food, hygiene products, and clothing provided to a wide range of humanitarian organizations."
cd-471,Tetra Laval,70,,,,XM-DAC-41122,United Nations Children's Fund (UNICEF),,1,1,outgoing,816659,Cash donation to UNICEF National Committee Sweden
cd-357,Teva Pharmaceutical Industries Ltd.,70,,,,ro-29,Direct Relief [NGO],,1,1,outgoing,10800000,Donation of 27 million doses of medicines in over 1.3 million packs valued at $10.8 million (wholesale acquisition cost) for acute therapies in humanitarian support of Ukrainian refugees.
cd-357,Teva Pharmaceutical Industries Ltd.,70,,,,CZ-ICO-25755277,People in Need [NGO],,1,1,outgoing,180000,"82,000 packs of medicine for Ukrainian infants and children."
cd-357,Teva Pharmaceutical Industries Ltd.,70,,,,ro-118,United Hatzalah [NGO],,1,1,outgoing,180000,"25,000 packs of antibiotics valued at $180,000 to a leading Israeli non-profit emergency and relief organization as aid in refugee camps on the border of Ukraine."
cd-358,Texas Instruments Foundation,70,,,,ro-5,American Red Cross,,1,1,outgoing,25000,Grant for humanitarian relief in Ukraine. TI will also double donations by U.S.-based TI employees through its matching gifts program. 
cd-510,Thalia Bücher GmbH,70,,,,ro-149,unspecified or multiple recipients,,1,1,outgoing,100585,"€ 100,000 donation to support the citizens of Ukraine"
cd-359,The Body Shop International Limited,70,,,,XM-DAC-41121,United Nations High Commissioner for Refugees (UNHCR),,1,1,outgoing,50000,Donation from The Body Shop North America. 
cd-360,The Carlsberg Foundation and the Tuborg Foundation,70,,,,DK-CVR-20700211,Danish Red Cross,,1,1,outgoing,3655637,25 million DKK donation to local NGOs as part of 50 million DKK commitment. 
cd-360,The Carlsberg Foundation and the Tuborg Foundation,70,,,,DK-CVR-20699310,Danish Refugee Council [NGO],,1,1,outgoing,1462255,10 million DKK donation to local NGOs as part of 50 million DKK commitment. 
cd-360,The Carlsberg Foundation and the Tuborg Foundation,70,,,,ro-46,Human Rights Watch [NGO],,1,1,outgoing,146225,1 million DKK donation to local NGOs as part of 50 million DKK commitment. 
cd-360,The Carlsberg Foundation and the Tuborg Foundation,70,,,,ro-81,Plan International Denmark [NGO],,1,1,outgoing,584902,4 million DKK donation to local NGOs as part of 50 million DKK commitment. 
cd-360,The Carlsberg Foundation and the Tuborg Foundation,70,,,,XM-DAC-41121,United Nations High Commissioner for Refugees (UNHCR),,1,1,outgoing,1462255,10 million DKK donation to local NGOs as part of 50 million DKK commitment. 
cd-361,The Coca-Cola Company,70,,,,ro-149,unspecified or multiple recipients,,1,1,outgoing,13602743,"The Coca-Cola Company, its global bottling partners and The Coca-Cola Foundation have committed to contributions totalling more than $14.8 million, including $9 million in humanitarian relief as part of Global Citizen's Stand Up for Ukraine rally. [Manually reduced to account for paid transactions]"
cd-362,The Coca-Cola Foundation,70,,,,XM-DAC-21018,International Federation of Red Cross and Red Crescent Societies (IFRC),,1,1,outgoing,982218,"CHF 931,980 from foundation associated with Coca-Cola company."
